feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV2778	hatchery	willamette	1.20749095605771	0.985635975526933	40	14	0.228497442063229	0.66663222758187
ASV3089	hatchery	south_santiam	0.814327190082371	0.668877855171088	40	24	0.231352371264311	0.66663222758187
ASV3147	hatchery	south_santiam	-1.49589038018992	1.23512026452947	40	35	0.233736665999137	0.66663222758187
ASV3147	hatchery	willamette	1.28585909044852	1.05910688923822	40	35	0.232615222362814	0.66663222758187
ASV261	hatchery	south_santiam	-1.43807861358046	1.20468299410764	40	35	0.240386812591607	0.677453744576346
ASV164	hatchery	south_santiam	0.404630696225794	0.342550590786951	40	30	0.24525676853223	0.685245306070737
ASV2695	hatchery	sandy	-1.07257447384064	0.907664953805577	40	6	0.245077841810785	0.685245306070737
ASV3706	hatchery	south_santiam	-0.47051370248685	0.405756948904067	40	40	0.253847194017448	0.70621591156136
ASV1788	hatchery	sandy	1.27435356011015	1.10517453891584	40	8	0.256476815517786	0.710495348519483
ASV540	hatchery	sandy	0.576750239919993	0.508897084459838	40	37	0.264565579941028	0.726718111989912
ASV2714	hatchery	south_santiam	-1.06846224329921	0.940670338037874	40	5	0.263523898527692	0.726718111989912
ASV261	hatchery	willamette	-1.16160744791378	1.03300714517351	40	35	0.268246801016292	0.728717749781701
ASV2791	hatchery	sandy	-0.992423010147451	0.882950837477872	40	5	0.26845887277707	0.728717749781701
ASV3466	hatchery	sandy	-1.01466992034458	0.903113770804523	40	5	0.268651704988646	0.728717749781701
ASV369	hatchery	willamette	0.802468841789569	0.716217102662809	40	5	0.26995108772047	0.729203975543678
ASV2100	hatchery	sandy	1.54784197286275	1.38553386383458	40	17	0.271332933237746	0.729908014618895
ASV1831	hatchery	willamette	-0.417508475849442	0.382059345847118	40	32	0.281747520651742	0.752573778182157
ASV2038	hatchery	willamette	0.957883458812761	0.877151494915604	40	7	0.282070663404679	0.752573778182157
ASV2011	hatchery	sandy	1.30005048196057	1.20011781886679	40	32	0.28589132241722	0.75965408528004
ASV1021	hatchery	south_santiam	1.31324453786797	1.2199002681701	40	10	0.288857249938519	0.764383085115714
ASV3579	hatchery	willamette	-0.454962726821477	0.423660189879134	40	35	0.290019388669096	0.764383085115714
ASV2013	hatchery	willamette	-1.07678221859755	1.00832934202213	40	37	0.292680238552626	0.768285626200642
ASV3403	hatchery	willamette	-0.446634300479344	0.422299346901505	40	37	0.297272037132172	0.777205205514232
ASV85	hatchery	willamette	0.27752123310991	0.26947151379055	40	18	0.309939899400744	0.790335725743623
ASV1468	hatchery	sandy	0.682386000023588	0.656987034214144	40	12	0.305889170405734	0.790335725743623
ASV1744	hatchery	willamette	0.906776904310359	0.874493374190162	40	5	0.306689676644386	0.790335725743623
ASV2395	hatchery	sandy	1.01003276143276	0.978534764762241	40	7	0.308868420319646	0.790335725743623
ASV2943	hatchery	sandy	-1.34520322198136	1.30852189802054	40	22	0.310792543456786	0.790335725743623
ASV3371	hatchery	south_santiam	-1.08491655664189	1.05190081351389	40	7	0.309239148839115	0.790335725743623
ASV3500	hatchery	sandy	-1.15208128499657	1.10711842921166	40	9	0.304994016554159	0.790335725743623
