feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV1921	enteritis	E3	0.876116929881699	1.00837583966273	40	25	0.39038946550525	0.738119804150074
ASV2709	enteritis	E3	-0.609523446894742	0.712988364899453	40	6	0.397972428965708	0.738119804150074
ASV527	enteritis	E3	-0.558262978119411	0.659279694891985	40	6	0.402420819130802	0.740045065689696
ASV230	enteritis	E3	-0.552817303983494	0.666184267152308	40	10	0.411819886877261	0.7509656760703
ASV39	enteritis	E3	0.16897483183587	0.210401359503578	40	39	0.426907784572344	0.751264865889841
ASV1244	enteritis	E3	0.611911103200518	0.75134305821092	40	37	0.420477374611371	0.751264865889841
ASV1897	enteritis	E3	0.529317399599864	0.658932207038824	40	5	0.426800148522827	0.751264865889841
ASV2365	enteritis	E3	-0.609367510545535	0.762725761736556	40	6	0.429294209079909	0.751264865889841
ASV3403	enteritis	E3	0.28549600828954	0.349347112365056	40	37	0.41889299614337	0.751264865889841
ASV504	enteritis	E3	0.641866231388475	0.859741853602513	40	11	0.459911381244704	0.769949959592307
ASV589	enteritis	E3	-0.43016733718253	0.587257674835492	40	5	0.468356657447855	0.769949959592307
ASV2166	enteritis	E3	-0.539161705576931	0.716389715191161	40	6	0.456321802312879	0.769949959592307
ASV2184	enteritis	E3	0.141674104528504	0.192246011533601	40	40	0.465683688741655	0.769949959592307
ASV2711	enteritis	E3	-0.67948847894075	0.897134937920843	40	39	0.453482476039509	0.769949959592307
ASV2714	enteritis	E3	0.462156448391172	0.625522915385372	40	5	0.464548241499485	0.769949959592307
ASV2753	enteritis	E3	0.362831136586994	0.484298258147053	40	9	0.458355941205831	0.769949959592307
ASV2778	enteritis	E3	-0.588545849084895	0.771302333800425	40	14	0.450142150736295	0.769949959592307
ASV2924	enteritis	E3	-0.677084662972693	0.951523302396506	40	38	0.48107084492851	0.779047562309602
ASV3340	enteritis	E3	0.597027675816492	0.835135082818114	40	28	0.479047771452105	0.779047562309602
ASV1647	enteritis	E3	0.575476094459288	0.817037948093992	40	20	0.485512751700267	0.780416793473762
ASV855	enteritis	E3	0.66940357130194	0.975454081263259	40	32	0.496722821723945	0.781078639957218
ASV2013	enteritis	E3	0.549931065522507	0.798093897302197	40	37	0.494974347536621	0.781078639957218
ASV3685	enteritis	E3	0.195424103965158	0.282123832157646	40	36	0.492716478914045	0.781078639957218
ASV85	enteritis	E3	0.131284132631882	0.206290623236266	40	18	0.528328324710047	0.785884552252924
ASV286	enteritis	E3	-0.453981618875947	0.703825815579686	40	6	0.522789792260761	0.785884552252924
ASV1599	enteritis	E3	0.211425864553398	0.329781576335154	40	37	0.52530003354063	0.785884552252924
ASV2057	enteritis	E3	-0.52364403830529	0.799176345919649	40	8	0.516267137090656	0.785884552252924
ASV2527	enteritis	E3	0.462888360795601	0.71438757215538	40	6	0.5209124989789	0.785884552252924
ASV2805	enteritis	E3	-0.545599711060584	0.829975359199852	40	34	0.514906245306607	0.785884552252924
ASV3147	enteritis	E3	0.574046926881739	0.883370285574102	40	35	0.519706654004922	0.785884552252924
ASV3148	enteritis	E3	-0.43859458262207	0.689888617299595	40	6	0.528751818566483	0.785884552252924
ASV724	enteritis	E3	0.564503480214805	0.912889567557083	40	10	0.540020553410643	0.79178689250074
ASV2628	enteritis	E3	-0.555372307724892	0.89255905929036	40	40	0.537510045187452	0.79178689250074
ASV873	enteritis	E3	-0.346189814570283	0.596110907242178	40	8	0.564839346074169	0.82261837649728
